Date,Open,High,Low,Close,Volume,Adj Close
2013-02-01,1344.0,1352.0,1342.15,1348.1,742200,1290.075
2013-02-04,1349.0,1367.8,1345.15,1356.35,1243600,1297.97
2013-02-05,1345.1,1365.0,1345.1,1360.05,1080900,1301.511
2013-02-06,1362.5,1375.9,1362.0,1370.55,1786800,1311.559
2013-02-07,1361.0,1390.0,1361.0,1387.15,1306300,1327.444
2013-02-08,1386.0,1437.0,1385.1,1422.6,3486800,1361.368
2013-02-11,1424.0,1428.9,1412.25,1414.7,1156000,1353.808
2013-02-12,1409.05,1415.0,1401.85,1410.05,1112700,1349.359
2013-02-13,1409.8,1441.65,1405.1,1435.4,1911300,1373.6170000000002
2013-02-14,1430.1,1455.8,1429.0,1447.7,1473400,1385.388
2013-02-15,1444.0,1451.8,1430.65,1442.15,910300,1380.0770000000002
2013-02-18,1440.1,1441.9,1420.0,1425.35,476000,1364.0
2013-02-19,1421.6,1448.9,1412.7,1443.55,372100,1381.4170000000001
2013-02-20,1441.5,1457.0,1441.5,1452.8,1130700,1390.269
2013-02-21,1440.7,1456.85,1440.7,1451.05,1924500,1388.594
2013-02-22,1450.0,1464.05,1442.3,1455.1,655300,1392.469
2013-02-25,1453.0,1475.0,1451.5,1473.7,865000,1410.269
2013-02-26,1467.0,1499.95,1466.0,1496.4,1426800,1431.9920000000002
2013-02-27,1495.25,1503.05,1477.3,1483.2,1278300,1419.36
2013-02-28,1486.25,1525.0,1485.25,1517.0,2299700,1451.705
2013-03-01,1515.1,1516.0,1498.0,1501.85,1268600,1437.207
2013-03-04,1491.0,1519.9,1491.0,1513.2,1568000,1448.069
2013-03-05,1517.0,1543.0,1508.6,1540.15,1720000,1473.859
2013-03-06,1536.15,1565.5,1536.15,1561.2,1149700,1494.003
2013-03-07,1561.0,1597.6,1559.35,1589.9,1954300,1521.467
2013-03-08,1590.0,1595.65,1574.9,1583.15,2170700,1515.0079999999998
2013-03-11,1575.0,1589.55,1556.65,1566.2,1110600,1498.787
2013-03-12,1558.0,1567.95,1548.0,1560.5,904700,1493.3329999999999
2013-03-13,1556.05,1558.7,1548.0,1551.7,897200,1484.912
2013-03-14,1557.0,1577.0,1543.8,1567.7,1525600,1500.223
2013-03-15,1572.0,1580.4,1560.6,1570.25,2106100,1502.6629999999998
2013-03-18,1559.85,1573.65,1554.4,1566.95,847400,1499.505
2013-03-19,1564.5,1564.5,1540.45,1546.75,1869900,1480.175
2013-03-20,1540.0,1572.65,1539.95,1557.65,2084000,1490.606
2013-03-21,1563.0,1574.4,1553.7,1559.95,832300,1492.806
2013-03-22,1561.4,1562.1,1532.0,1542.15,1357200,1475.773
2013-03-25,1548.5,1552.0,1528.4,1543.35,928600,1476.921
2013-03-26,1540.1,1570.0,1536.15,1556.35,890700,1489.361
2013-03-27,1556.35,1556.35,1556.35,1556.35,0,1489.361
2013-03-28,1556.0,1583.4,1541.65,1575.75,1532800,1507.9260000000002
2013-03-29,1575.75,1575.75,1575.75,1575.75,0,1507.9260000000002
2013-04-01,1565.0,1573.7,1551.25,1556.85,484400,1489.84
2013-04-02,1556.0,1571.2,1541.25,1567.35,565100,1499.888
2013-04-03,1570.0,1575.0,1531.0,1543.4,479900,1476.969
2013-04-04,1540.1,1540.1,1501.0,1506.5,562700,1441.6570000000002
2013-04-05,1505.0,1509.35,1484.1,1498.35,932600,1433.858
2013-04-08,1498.9,1498.9,1475.0,1480.75,448200,1417.015
2013-04-09,1480.0,1513.0,1477.6,1497.4,836100,1432.9489999999998
2013-04-10,1509.9,1538.9,1501.0,1530.45,1023100,1464.576
2013-04-11,1540.0,1550.1,1520.7,1537.75,1121900,1471.5620000000001
2013-04-12,1481.9,1524.5,1478.35,1511.75,2516000,1446.681
2013-04-15,1513.5,1514.0,1448.35,1472.45,2695700,1409.0729999999999
2013-04-16,1470.0,1493.45,1457.95,1483.15,1535700,1419.3120000000001
2013-04-17,1495.0,1499.0,1431.0,1456.65,2639500,1393.953
2013-04-18,1487.95,1494.9,1427.45,1452.75,4277200,1390.221
2013-04-19,1452.75,1452.75,1452.75,1452.75,0,1390.221
2013-04-22,1446.0,1459.8,1425.0,1425.3,1481200,1363.9520000000002
2013-04-23,1424.45,1448.0,1424.0,1430.55,1692000,1368.976
2013-04-24,1430.55,1430.55,1430.55,1430.55,0,1368.976
2013-04-25,1430.55,1430.55,1398.65,1402.3,3964500,1341.942
2013-04-26,1393.0,1393.45,1365.1,1369.35,2377000,1310.41
2013-04-29,1365.0,1384.7,1365.0,1370.75,1984400,1311.75
2013-04-30,1368.0,1382.0,1365.0,1378.4,2010200,1319.0710000000001
2013-05-01,1378.4,1378.4,1378.4,1378.4,0,1319.0710000000001
2013-05-02,1373.5,1438.8,1373.5,1433.9,2815100,1372.182
2013-05-03,1426.0,1447.25,1407.9,1418.5,1820800,1357.445
2013-05-06,1420.0,1472.4,1420.0,1467.2,1863500,1404.049
2013-05-07,1467.1,1478.85,1457.4,1471.6,1130000,1408.259
2013-05-08,1472.0,1487.8,1470.0,1479.8,883200,1416.106
2013-05-09,1483.2,1503.45,1483.0,1498.45,974800,1433.954
2013-05-10,1498.45,1510.9,1491.1,1495.9,569800,1431.513
2013-05-13,1480.0,1481.0,1445.7,1451.6,931200,1389.12
2013-05-14,1455.1,1470.55,1443.75,1457.95,1125000,1395.1970000000001
2013-05-15,1458.1,1477.2,1450.0,1471.55,1782900,1408.211
2013-05-16,1469.0,1469.0,1447.45,1454.05,1207800,1391.465
2013-05-17,1455.0,1478.5,1454.1,1473.8,1450100,1410.365
2013-05-20,1471.25,1478.0,1461.0,1472.4,692700,1409.025
2013-05-21,1465.0,1502.0,1465.0,1492.85,949200,1428.595
2013-05-22,1498.0,1509.15,1492.3,1498.4,923400,1433.906
2013-05-23,1495.0,1526.75,1478.35,1492.7,1531900,1428.451
2013-05-24,1500.0,1502.95,1463.6,1469.55,793300,1406.2979999999998
2013-05-27,1469.5,1500.0,1460.0,1498.0,1011900,1433.523
2013-05-28,1498.0,1516.5,1490.3,1514.1,700100,1448.93
2013-05-29,1516.0,1527.5,1485.1,1497.35,726000,1432.901
2013-05-30,1500.0,1512.0,1487.0,1499.4,1204100,1434.8629999999998
2013-05-31,1491.0,1509.25,1476.75,1498.45,964900,1433.954
2013-06-03,1504.0,1507.0,1457.1,1469.4,1548800,1406.154
2013-06-04,1460.0,1473.9,1450.15,1465.35,652600,1402.2779999999998
2013-06-05,1461.1,1472.65,1452.7,1467.8,864300,1404.6229999999998
2013-06-06,1453.7,1478.5,1452.05,1470.75,1270200,1420.023
2013-06-07,1470.1,1539.0,1468.0,1518.95,1775400,1466.56
2013-06-10,1525.05,1544.7,1519.1,1525.05,1680200,1472.45
2013-06-11,1530.2,1542.0,1492.0,1501.55,1102700,1449.761
2013-06-12,1494.1,1495.1,1462.05,1468.1,2402900,1417.464
2013-06-13,1460.0,1464.0,1435.1,1445.65,1575600,1395.789
2013-06-14,1448.0,1457.25,1431.0,1450.7,1552900,1400.664
2013-06-17,1453.0,1465.0,1428.0,1452.45,1292000,1402.354
2013-06-18,1455.0,1460.0,1440.15,1443.8,1145700,1394.0020000000002
2013-06-19,1454.9,1454.9,1423.55,1427.7,1069800,1378.4579999999999
2013-06-20,1421.0,1433.15,1399.1,1404.5,2086400,1356.058
2013-06-21,1408.8,1431.85,1408.0,1422.25,1424100,1373.1960000000001
2013-06-24,1415.0,1434.1,1400.1,1410.7,944500,1362.0439999999999
2013-06-25,1413.5,1427.1,1380.7,1392.3,930200,1344.279
2013-06-26,1396.9,1447.75,1381.05,1437.7,1163200,1388.1129999999998
2013-06-27,1447.8,1497.0,1442.0,1491.9,1910300,1440.443
2013-06-28,1495.0,1524.3,1458.2,1518.15,2408500,1465.7879999999998
2013-07-01,1512.0,1516.7,1483.4,1492.35,677300,1440.878
2013-07-02,1493.1,1508.5,1486.65,1500.55,828600,1448.795
2013-07-03,1497.7,1519.0,1465.0,1489.8,765400,1438.4160000000002
2013-07-04,1490.85,1541.0,1490.0,1538.3,958500,1485.243
2013-07-05,1542.0,1558.0,1522.0,1530.2,646500,1477.422
2013-07-08,1528.0,1535.0,1500.0,1506.65,829300,1454.685
2013-07-09,1495.3,1521.75,1495.3,1504.9,548600,1452.995
2013-07-10,1510.0,1526.8,1498.0,1511.95,661300,1459.8020000000001
2013-07-11,1520.0,1570.0,1520.0,1564.55,1167600,1510.588
2013-07-12,1595.0,1624.8,1579.3,1609.85,1625700,1554.325
2013-07-15,1601.1,1647.3,1599.3,1641.75,1030200,1585.125
2013-07-16,1625.0,1666.35,1617.6,1649.35,1112400,1592.463
2013-07-17,1645.05,1684.95,1645.05,1678.5,1499600,1620.6070000000002
2013-07-18,1680.0,1692.3,1644.0,1660.4,1722700,1603.132
2013-07-19,1719.0,1759.0,1700.0,1742.8,4275400,1682.69
2013-07-22,1741.0,1758.8,1728.3,1746.5,1487300,1686.2620000000002
2013-07-23,1748.0,1780.45,1743.6,1749.8,823200,1689.4479999999999
2013-07-24,1748.5,1792.0,1745.0,1782.8,1090800,1721.31
2013-07-25,1780.0,1810.0,1766.7,1795.75,2044400,1733.8129999999999
2013-07-26,1795.0,1798.95,1750.1,1774.5,1189500,1713.296
2013-07-29,1758.0,1794.6,1757.25,1779.2,887100,1721.715
2013-07-30,1780.0,1804.95,1775.45,1792.3,1308700,1734.392
2013-07-31,1790.0,1831.5,1789.45,1815.5,1413300,1756.842
2013-08-01,1810.05,1834.8,1790.0,1815.4,1070500,1756.746
2013-08-02,1819.7,1849.9,1816.7,1845.85,923400,1786.2120000000002
2013-08-05,1840.0,1877.4,1840.0,1867.2,1177500,1806.872
2013-08-06,1873.0,1881.95,1864.65,1870.1,1152600,1809.6779999999999
2013-08-07,1874.0,1890.9,1813.45,1822.7,1347400,1763.81
2013-08-08,1805.1,1856.15,1783.7,1845.4,1079300,1785.776
2013-08-09,1845.4,1845.4,1845.4,1845.4,0,1785.776
2013-08-12,1841.0,1841.0,1808.15,1814.0,1038700,1755.391
2013-08-13,1820.2,1844.85,1809.95,1819.8,1084100,1761.003
2013-08-14,1824.5,1858.0,1802.0,1833.5,1651000,1774.261
2013-08-15,1833.5,1833.5,1833.5,1833.5,0,1774.261
2013-08-16,1824.2,1830.0,1755.55,1780.9,1389900,1723.36
2013-08-19,1798.0,1807.0,1755.55,1777.45,1060600,1720.0220000000002
2013-08-20,1789.8,1789.8,1730.0,1736.4,1362400,1680.2979999999998
2013-08-21,1740.1,1743.7,1701.15,1717.8,1811900,1662.299
2013-08-22,1705.0,1797.15,1695.2,1778.95,2130400,1721.473
2013-08-23,1794.0,1838.0,1784.3,1829.45,2016400,1770.3410000000001
2013-08-26,1823.1,1878.6,1814.0,1842.0,1331600,1782.486
2013-08-27,1839.0,1878.85,1830.0,1838.8,972600,1779.389
2013-08-28,1828.0,1946.1,1828.0,1907.9,2222300,1846.257
2013-08-29,1901.0,1970.0,1878.3,1947.1,2952500,1884.19
2013-08-30,1939.0,2050.0,1930.0,2033.2,2641400,1967.5079999999998
2013-09-02,2020.0,2069.0,2017.5,2056.85,1077000,1990.394
2013-09-03,2050.1,2067.0,1986.15,2001.1,1177500,1936.4460000000001
2013-09-04,2000.0,2078.8,1993.95,2069.1,1313200,2002.249
2013-09-05,2069.0,2069.0,1981.05,1990.75,1963700,1926.43
2013-09-06,2009.0,2025.0,1975.0,1988.8,1379700,1924.543
2013-09-09,1988.8,1988.8,1988.8,1988.8,0,1924.543
2013-09-10,1986.0,2016.7,1981.0,1987.9,2150400,1923.672
2013-09-11,2008.0,2018.0,1983.5,1993.8,1504200,1929.382
2013-09-12,1995.0,1998.55,1945.8,1967.9,952700,1904.318
2013-09-13,1965.0,1990.0,1946.55,1953.75,1048100,1890.625
2013-09-16,1950.0,1985.0,1894.05,1902.55,1230200,1841.08
2013-09-17,1900.0,1952.55,1897.1,1947.45,1663900,1884.529
2013-09-18,1942.05,1964.8,1937.9,1954.5,1054900,1891.351
2013-09-19,1948.0,1990.0,1926.5,1966.3,1953600,1902.77
2013-09-20,1950.0,1989.9,1941.0,1950.3,1795900,1887.287
2013-09-23,1950.0,1977.2,1940.0,1955.1,1494300,1891.932
2013-09-24,1955.0,1977.9,1926.0,1939.5,2470100,1876.836
2013-09-25,1941.5,1970.95,1920.2,1959.05,2166900,1895.754
2013-09-26,1954.8,1974.1,1935.1,1942.9,2459800,1880.126
2013-09-27,1943.1,1961.95,1937.45,1948.1,892300,1885.158
2013-09-30,1954.0,1961.85,1920.0,1927.8,993600,1865.514
2013-10-01,1932.0,1954.85,1916.7,1949.05,795900,1886.0770000000002
2013-10-02,1949.05,1949.05,1949.05,1949.05,0,1886.0770000000002
2013-10-03,1971.8,2036.9,1960.4,2024.6,2336100,1959.1860000000001
2013-10-04,2032.0,2069.0,2026.95,2033.6,967000,1967.896
2013-10-07,2035.0,2097.7,2025.3,2089.75,996900,2022.231
2013-10-08,2083.0,2098.0,2056.55,2061.45,914000,1994.846
2013-10-09,2055.5,2097.65,2045.1,2090.85,887900,2023.296
2013-10-10,2088.0,2098.0,2067.25,2080.0,582100,2012.796
2013-10-11,2103.0,2138.0,2082.4,2122.05,1142200,2053.488
2013-10-14,2127.5,2225.0,2125.0,2212.75,2187200,2141.257
2013-10-15,2235.0,2258.85,2201.0,2215.4,2332500,2143.822
2013-10-16,2215.4,2215.4,2215.4,2215.4,0,2143.822
2013-10-17,2230.0,2230.0,2095.7,2108.45,3343600,2040.3270000000002
2013-10-18,2104.8,2133.8,2061.55,2120.65,2673000,2052.133
2013-10-21,2125.0,2127.95,2050.0,2071.65,1842600,2004.7160000000001
2013-10-22,2088.0,2107.65,2076.85,2089.35,1022300,2021.844
2013-10-23,2088.5,2103.0,2046.15,2061.15,1227700,1994.555
2013-10-24,2042.0,2082.35,2001.85,2008.7,1808800,1943.8
2013-10-25,1995.0,2072.0,1995.0,2067.75,1263700,2004.935
2013-10-28,2068.0,2089.8,2052.55,2063.95,901900,2001.25
2013-10-29,2065.0,2085.8,2047.9,2069.8,914500,2006.922
2013-10-30,2070.25,2100.0,2070.25,2091.95,1057400,2028.399
2013-10-31,2089.0,2129.0,2079.4,2112.05,1761500,2047.889
2013-11-01,2110.0,2141.95,2091.1,2097.6,673200,2033.878
2013-11-04,2097.6,2097.6,2097.6,2097.6,0,2033.878
2013-11-05,2100.0,2105.0,2031.7,2042.0,1130600,1979.967
2013-11-06,2063.0,2103.55,2059.05,2091.1,833800,2027.575
2013-11-07,2100.0,2148.15,2080.3,2121.95,978400,2057.488
2013-11-08,2130.0,2131.75,2071.2,2090.85,804600,2027.3329999999999
2013-11-11,2090.0,2140.0,2050.0,2094.65,980500,2031.017
2013-11-12,2096.85,2121.7,2079.0,2087.15,500300,2023.745
2013-11-13,2098.95,2106.2,2043.65,2049.0,604100,1986.754
2013-11-14,2072.0,2072.0,2021.85,2026.2,1064800,1964.6470000000002
2013-11-15,2026.2,2026.2,2026.2,2026.2,0,1964.6470000000002
2013-11-18,2046.0,2059.9,2032.25,2044.0,1415800,1981.906
2013-11-19,2049.95,2055.0,2021.2,2029.9,1038900,1968.235
2013-11-20,2046.85,2049.9,2017.0,2023.6,829300,1962.126
2013-11-21,2023.2,2034.7,1980.0,1986.6,1151400,1926.25
2013-11-22,1991.0,2011.0,1985.1,2000.85,747200,1940.067
2013-11-25,2008.0,2026.85,1993.1,2013.25,975400,1952.09
2013-11-26,2003.1,2016.45,1987.0,1993.7,1023700,1933.134
2013-11-27,2009.0,2013.7,1975.0,1986.45,1060400,1926.104
2013-11-28,1993.1,1996.55,1970.0,1984.6,1402800,1924.3110000000001
2013-11-29,1992.0,2014.7,1981.8,2004.35,962400,1943.461
2013-12-02,1995.0,2021.0,1995.0,2013.9,626600,1952.721
2013-12-03,2016.05,2042.0,2015.05,2020.8,724500,1959.411
2013-12-04,2019.9,2031.6,1993.65,2000.05,759500,1939.2910000000002
2013-12-05,2016.0,2033.55,1983.05,1987.15,698500,1926.783
2013-12-06,1991.0,2010.0,1991.0,2000.3,723400,1939.5339999999999
2013-12-09,2029.0,2029.95,2000.0,2004.85,913100,1943.945
2013-12-10,2000.0,2089.0,2000.0,2082.75,1826600,2019.479
2013-12-11,2079.0,2086.85,2043.0,2058.05,778000,1995.529
2013-12-12,2045.0,2064.0,2025.1,2028.9,827900,1967.265
2013-12-13,2037.95,2045.0,1995.0,2001.8,1731600,1940.9879999999998
2013-12-16,2013.7,2039.8,2005.15,2019.15,1429200,1957.8110000000001
2013-12-17,2031.6,2065.85,2030.0,2045.35,1497700,1983.215
2013-12-18,2040.0,2071.0,2038.0,2055.8,793900,1993.348
2013-12-19,2075.95,2110.0,2062.65,2081.5,1080900,2018.267
2013-12-20,2088.1,2130.0,2085.85,2120.55,982900,2056.131
2013-12-23,2129.95,2143.45,2097.95,2109.05,660600,2044.98
2013-12-24,2119.8,2129.0,2104.25,2110.7,435000,2046.58
2013-12-25,2110.7,2110.7,2110.7,2110.7,0,2046.58
2013-12-26,2115.0,2117.0,2091.45,2100.3,1148500,2036.496
2013-12-27,2107.0,2169.9,2105.0,2160.65,1239900,2095.012
2013-12-30,2170.0,2175.25,2146.7,2156.05,834300,2090.552
2013-12-31,2160.1,2184.95,2150.9,2172.05,622800,2106.0660000000003
2014-01-01,2180.1,2184.5,2151.1,2153.3,264900,2087.886
2014-01-02,2166.0,2189.0,2156.15,2167.0,863400,2101.17
2014-01-03,2164.7,2229.1,2147.25,2222.2,1309000,2154.6929999999998
2014-01-06,2229.0,2244.0,2197.0,2239.6,1155900,2171.564
2014-01-07,2240.0,2256.45,2199.0,2206.15,1448700,2139.13
2014-01-08,2212.0,2244.0,2210.0,2232.65,1275000,2164.825
2014-01-09,2228.75,2255.5,2222.1,2241.95,1291100,2173.843
2014-01-10,2260.0,2309.8,2235.0,2280.9,1684600,2211.609
2014-01-13,2285.0,2384.0,2285.0,2368.75,1907100,2296.791
2014-01-14,2372.0,2384.8,2320.0,2326.75,1487400,2256.067
2014-01-15,2342.45,2378.2,2327.0,2353.6,1524400,2282.101
2014-01-16,2380.0,2380.1,2325.0,2350.3,1498900,2278.901
2014-01-17,2298.0,2298.0,2206.05,2213.05,3782300,2145.821
2014-01-20,2218.95,2350.0,2215.5,2338.2,3005200,2267.169
2014-01-21,2334.0,2339.25,2275.1,2280.3,1566100,2211.028
2014-01-22,2287.1,2296.85,2264.1,2274.05,1192000,2204.968
2014-01-23,2268.1,2276.7,2237.3,2252.45,1145300,2184.024
2014-01-24,2244.0,2283.25,2235.0,2248.7,925100,2180.388
2014-01-27,2226.0,2259.5,2220.1,2229.6,1266400,2165.72
2014-01-28,2232.0,2247.85,2196.1,2212.35,1426000,2148.965
2014-01-29,2240.0,2240.0,2205.0,2209.8,849000,2146.488
2014-01-30,2198.05,2227.0,2190.0,2217.6,1112600,2154.064
2014-01-31,2225.1,2269.8,2221.0,2241.05,1087100,2176.842
2014-02-03,2222.0,2244.25,2190.8,2194.45,681200,2131.577
2014-02-04,2174.0,2175.0,2112.05,2151.35,1347000,2089.712
2014-02-05,2163.8,2200.0,2140.0,2194.4,926800,2131.529
2014-02-06,2180.0,2189.9,2145.0,2175.25,961300,2112.928
2014-02-07,2190.0,2195.0,2131.0,2144.4,995400,2082.9610000000002
2014-02-10,2144.0,2144.0,2085.1,2093.55,2009600,2033.568
2014-02-11,2100.0,2126.5,2096.0,2101.7,1784300,2041.485
2014-02-12,2118.0,2123.6,2095.0,2105.45,1537100,2045.1270000000002
2014-02-13,2107.0,2138.4,2096.5,2133.75,1047100,2072.617
2014-02-14,2137.9,2184.75,2128.1,2167.9,955000,2105.788
2014-02-17,2160.0,2186.0,2147.2,2165.4,835100,2103.36
2014-02-18,2165.0,2191.0,2155.85,2166.0,763400,2103.9429999999998
2014-02-19,2170.0,2215.0,2162.25,2197.95,536400,2134.9770000000003
2014-02-20,2206.0,2222.0,2182.8,2189.35,793900,2126.624
2014-02-21,2198.0,2213.0,2190.75,2205.7,858900,2142.505
2014-02-24,2204.0,2205.25,2170.1,2177.9,1225200,2115.502
2014-02-25,2189.0,2199.5,2180.0,2188.9,1652600,2126.186
2014-02-26,2194.0,2195.0,2177.15,2182.15,1929800,2119.63
2014-02-27,2182.15,2182.15,2182.15,2182.15,0,2119.63
2014-02-28,2161.0,2280.0,2160.15,2275.75,1994000,2210.548
2014-03-03,2271.8,2299.0,2228.0,2240.05,803000,2175.871
2014-03-04,2233.2,2254.0,2224.0,2240.65,1015100,2176.4539999999997
2014-03-05,2254.85,2286.25,2242.55,2251.9,1151000,2187.381
2014-03-06,2252.85,2260.0,2232.15,2240.75,657200,2176.551
2014-03-07,2245.5,2250.05,2152.8,2228.5,2349200,2164.652
2014-03-10,2228.1,2228.5,2135.0,2142.65,1914800,2081.261
2014-03-11,2155.0,2177.65,2122.0,2151.65,1275100,2090.004
2014-03-12,2153.0,2189.75,2153.0,2179.45,834800,2117.007
2014-03-13,2148.05,2202.0,2136.85,2149.55,1009900,2087.964
2014-03-14,2141.0,2160.5,2124.3,2139.55,1080600,2078.25
2014-03-17,2139.55,2139.55,2139.55,2139.55,0,2078.25
2014-03-18,2135.5,2151.8,2104.25,2122.0,1282900,2061.203
2014-03-19,2075.0,2075.0,2013.05,2039.4,4326300,1980.97
2014-03-20,2038.0,2122.9,2011.4,2108.2,2864400,2047.799
2014-03-21,2125.0,2145.0,2085.0,2127.0,2340300,2066.06
2014-03-24,2136.95,2157.95,2126.15,2152.6,1091500,2090.927
2014-03-25,2144.0,2172.0,2130.0,2146.65,1124900,2085.147
2014-03-26,2148.05,2158.5,2087.55,2093.5,1596100,2033.52
2014-03-27,2100.95,2115.0,2065.05,2094.25,2506200,2034.2479999999998
2014-03-28,2097.0,2122.85,2080.05,2102.1,1485500,2041.8729999999998
2014-03-31,2104.0,2144.95,2082.0,2133.15,1341600,2072.034
2014-04-01,2145.0,2185.0,2144.9,2176.7,1377900,2114.3360000000002
2014-04-02,2190.0,2202.0,2161.05,2172.25,1881500,2110.014
2014-04-03,2172.85,2182.0,2147.6,2166.5,790500,2104.428
2014-04-04,2172.0,2187.0,2130.0,2138.85,847300,2077.571
2014-04-07,2130.1,2165.95,2120.7,2153.8,1297400,2092.092
2014-04-08,2153.8,2153.8,2153.8,2153.8,0,2092.092
2014-04-09,2152.0,2162.0,2105.0,2140.4,1675200,2079.076
2014-04-10,2140.4,2148.65,2115.2,2126.15,1076400,2065.234
2014-04-11,2118.0,2174.9,2100.0,2164.1,1170300,2102.097
2014-04-14,2164.1,2164.1,2164.1,2164.1,0,2102.097
2014-04-15,2181.0,2258.0,2174.05,2252.75,1798600,2188.2070000000003
2014-04-16,2264.0,2264.0,2184.2,2196.3,1737900,2133.375
2014-04-17,2220.0,2227.0,2142.7,2222.9,3840700,2159.212
2014-04-18,2222.9,2222.9,2222.9,2222.9,0,2159.212
2014-04-21,2220.0,2242.9,2211.3,2221.75,921200,2158.095
2014-04-22,2233.95,2249.9,2219.9,2221.05,743100,2157.415
2014-04-23,2231.4,2243.9,2201.1,2213.75,969400,2150.325
2014-04-24,2213.75,2213.75,2213.75,2213.75,0,2150.325
2014-04-25,2227.0,2235.0,2193.2,2205.25,1580200,2142.0679999999998
2014-04-28,2205.25,2222.7,2180.1,2191.35,1275300,2128.5660000000003
2014-04-29,2186.0,2206.35,2176.9,2194.25,923000,2131.383
2014-04-30,2185.1,2205.6,2181.0,2189.2,1198600,2126.478
2014-05-01,2189.2,2189.2,2189.2,2189.2,0,2126.478
2014-05-02,2181.25,2219.9,2181.25,2208.45,958800,2145.176
2014-05-05,2210.8,2229.0,2204.15,2213.7,657200,2150.276
2014-05-06,2213.7,2221.6,2190.0,2198.9,480600,2135.9
2014-05-07,2191.05,2203.0,2140.1,2165.55,2358000,2103.506
2014-05-08,2165.1,2181.8,2147.65,2162.05,1303400,2100.106
2014-05-09,2152.0,2184.7,2152.0,2159.9,899700,2098.0170000000003
2014-05-12,2153.0,2166.7,2123.15,2159.35,1443000,2097.4829999999997
2014-05-13,2165.8,2239.0,2165.8,2210.95,1273700,2147.605
2014-05-14,2214.4,2237.7,2201.1,2216.1,694600,2152.607
2014-05-15,2216.1,2225.0,2171.15,2193.15,1260000,2130.315
2014-05-16,2200.05,2253.4,2100.25,2160.75,2620800,2098.843
2014-05-19,2150.0,2160.0,1999.5,2036.7,3258300,1978.3470000000002
2014-05-20,2028.0,2160.0,2028.0,2068.2,2351000,2008.945
2014-05-21,2061.2,2089.0,2055.8,2082.85,2058400,2023.175
2014-05-22,2096.75,2124.0,2075.1,2111.95,2108400,2051.4410000000003
2014-05-23,2119.0,2149.0,2096.0,2127.9,1547300,2066.9339999999997
2014-05-26,2149.0,2169.6,2133.6,2154.0,1325400,2092.286
2014-05-27,2160.15,2184.6,2118.0,2131.45,897500,2070.382
2014-05-28,2140.0,2158.75,2122.45,2150.55,943700,2088.935
2014-05-29,2145.0,2180.0,2135.2,2159.95,1410300,2098.0660000000003
2014-05-30,2158.8,2167.0,2130.15,2141.35,1292800,2079.999
2014-06-02,2144.0,2157.75,2116.05,2129.85,547500,2068.828
2014-06-03,2129.85,2138.0,2105.2,2128.6,1242300,2067.614
2014-06-04,2130.0,2134.9,2077.0,2089.25,1070500,2029.392
2014-06-05,2083.1,2116.4,2068.0,2104.15,2174200,2043.865
2014-06-06,2100.15,2107.8,2056.0,2084.25,1680700,2043.963
2014-06-09,2087.0,2118.0,2080.0,2113.05,1294300,2072.206
2014-06-10,2115.0,2160.95,2115.0,2158.15,1314000,2116.4339999999997
2014-06-11,2165.0,2214.0,2138.2,2206.95,1772200,2164.291
2014-06-12,2249.0,2254.0,2183.8,2237.35,1367100,2194.103
2014-06-13,2238.0,2239.0,2185.05,2213.55,952000,2170.763
2014-06-16,2210.0,2276.95,2210.0,2269.75,1219900,2225.877
2014-06-17,2284.9,2297.0,2271.0,2279.85,959000,2235.782
2014-06-18,2293.0,2293.0,2221.3,2227.05,974400,2184.002
2014-06-19,2230.0,2289.0,2210.1,2276.05,948100,2232.055
2014-06-20,2284.9,2299.0,2262.0,2292.4,577800,2248.089
2014-06-23,2293.0,2299.9,2254.05,2268.85,631300,2224.995
2014-06-24,2269.0,2319.5,2255.0,2309.05,739500,2264.417
2014-06-25,2310.0,2320.0,2293.0,2310.55,514200,2265.888
2014-06-26,2296.0,2344.15,2291.15,2307.65,1018000,2263.044
2014-06-27,2317.0,2406.9,2315.0,2399.55,1529400,2353.1679999999997
2014-06-30,2400.55,2435.0,2376.6,2425.4,1073200,2378.518
2014-07-01,2418.9,2419.0,2382.3,2390.75,546300,2344.538
2014-07-02,2400.0,2411.75,2383.5,2401.6,453800,2355.179
2014-07-03,2399.0,2445.0,2392.0,2417.9,763300,2371.163
2014-07-04,2412.4,2425.5,2401.0,2410.5,268000,2363.906
2014-07-07,2420.05,2498.0,2410.4,2488.55,1102400,2440.448
2014-07-08,2484.95,2486.15,2433.25,2449.45,1250200,2402.103
2014-07-09,2470.0,2472.65,2381.6,2398.15,777100,2351.795
2014-07-10,2399.55,2419.6,2335.0,2351.8,995200,2306.341
2014-07-11,2371.0,2410.0,2361.1,2394.45,664700,2348.167
2014-07-14,2418.8,2439.0,2385.25,2426.25,793900,2379.3520000000003
2014-07-15,2426.2,2430.0,2393.75,2399.3,694800,2352.923
2014-07-16,2409.65,2424.0,2386.85,2401.85,703600,2355.424
2014-07-17,2410.0,2429.8,2375.0,2381.95,895100,2335.908
2014-07-18,2452.0,2485.0,2435.0,2441.2,1753700,2394.013
2014-07-21,2468.0,2469.85,2443.05,2463.75,490500,2416.127
2014-07-22,2465.0,2540.0,2461.9,2532.4,1199500,2483.45
2014-07-23,2540.0,2596.3,2532.3,2582.0,991300,2532.091
